B20015261,グルアー,17.89595518,23.8006811,41.69663628
B20015262,グルアー,17.89595518,23.8006811,41.69663628
B20015320,グルアー,15.62355485,20.15136744,35.7749223
B20015322,グルアー,62.94524617,21.67675035,84.62199652
B20015323,グルアー,13.16377244,18.94011989,32.10389233
B20015324,グルアー,18.22365565,20.20657286,38.43022851
B20015345,グルアー,32.66088011,22.19006264,54.85094275
B20015377,グルアー,20.99404286,18.35131254,39.3453554
B20015419,グルアー,23.34350096,16.88782959,40.23133055
B20015420,グルアー,12.61421421,18.88961812,31.50383233
B20015428,グルアー,55.07937207,24.60906103,79.6884331
B20015430,グルアー,21.63564337,17.56452549,39.20016886
B20015440,グルアー,24.31263943,20.52539606,44.8380355
B20015448,グルアー,136.9775014,55.63825843,192.6157599
B20015449,グルアー,121.0262323,55.34048932,176.3667216
B20015523,グルアー,17.30395977,20.85959046,38.16355023
B20015524,グルアー,49.31009117,26.03046438,75.34055555
B20015530,グルアー,17.22363018,25.06907448,42.29270467
B20015533,グルアー,9.331238305,21.00382502,30.33506333
B20015534,グルアー,22.76737458,21.14492485,43.91229942
B20015544,グルアー,215.04538,54.61629501,269.6616751
B20015551,グルアー,45.47730347,26.00412512,71.48142859
B20015553,グルアー,15.44077158,20.77309869,36.21387027
B20015573,グルアー,85.58874349,30.15998462,115.7487281
B20015574,グルアー,60.65091351,28.63188713,89.28280064
B20015575,グルアー,33.9769501,31.11200918,65.08895928
B20015579,グルアー,13.51692895,20.68780305,34.204732
B20015611,グルアー,12.4156362,18.98350886,31.39914507
B20015615,グルアー,16.92778571,25.10719782,42.03498353
B20015620,グルアー,16.63136253,20.28124741,36.91260994
B20015633,グルアー,16.99219949,19.62174736,36.61394684
B20015636,グルアー,12.9203465,19.38060021,32.30094671
B20015717,グルアー,16.5019148,20.21550533,36.71742013
B20015718,グルアー,31.63103457,22.43174193,54.06277649
B20015720,グルアー,9.155669027,21.33220699,30.48787602
B20015721,グルアー,11.25621835,19.47480935,30.7310277
B20015724,グルアー,18.04475536,20.01667818,38.06143353
B20015725,グルアー,61.2862477,25.07762378,86.36387148
B20015726,グルアー,30.89837675,22.52373748,53.42211423
B20015790,グルアー,27.63743905,19.96592543,47.60336448
B20015806,グルアー,11.72817909,18.76561052,30.49378961
B20015808,グルアー,11.26645016,18.29514867,29.56159882
B20015810,グルアー,55.81524292,23.42174273,79.23698565
B20015812,グルアー,12.73361705,19.34713655,32.0807536
B20015817,グルアー,231.9759751,50.91284089,282.888816
B20015873,グルアー,12.07412927,19.23907566,31.31320493
B20015874,グルアー,16.72078089,19.26760793,35.98838882
B20015877,グルアー,9.925581438,20.29408386,30.21966529
B20016024,グルアー,31.42616067,23.91214071,55.33830138
B20016025,グルアー,18.7303377,21.5183984,40.2487361
B20016026,グルアー,31.01064057,23.0310478,54.04168837
B20016028,グルアー,10.31627326,19.14721673,29.46349
B20016037,グルアー,16.07077099,19.99559837,36.06636936
B20016043,グルアー,12.92239441,19.08667951,32.00907392
B20016063,グルアー,10.19019006,19.95795097,30.14814103
B20016131,グルアー,16.428311,19.95389388,36.38220488
B20016132,グルアー,19.12212979,24.19004086,43.31217066
B20016137,グルアー,23.39242826,20.19623152,43.58865978
B20016162,グルアー,17.79931113,20.49951598,38.29882711
B20016282,グルアー,10.2672387,18.95418783,29.22142653
B20016284,グルアー,31.63103457,22.43174193,54.06277649
B20016285,グルアー,40.62584345,24.03838494,64.66422839
B20016289,グルアー,21.99179089,20.75198379,42.74377468
B20016290,グルアー,16.68042903,20.35228014,37.03270917
B20016293,グルアー,10.04209591,19.1615606,29.20365651
B20016294,グルアー,14.70493937,20.41130921,35.11624858
B20016295,グルアー,9.841461153,19.95327243,29.79473359
B20016402,グルアー,10.93071828,19.92192677,30.85264505
B20016403,グルアー,14.11670836,19.66801043,33.78471879
B20016404,グルアー,9.461464863,18.71533205,28.17679691
B20016406,グルアー,19.38323832,21.3654134,40.74865171
B20016461,グルアー,12.31891968,20.37417734,32.69309702
B20016541,グルアー,18.12063649,20.03353163,38.15416812
B20016544,グルアー,30.3074243,23.00246853,53.30989282
B20016545,グルアー,18.62389372,19.25010889,37.87400261
B20016546,グルアー,16.77064403,19.98320783,36.75385186
B20016559,グルアー,13.39873249,20.54515808,33.94389057
B20016589,グルアー,20.85660841,21.09831024,41.95491865
B20016612,グルアー,13.03443117,20.16055472,33.19498589
B20016613,グルアー,11.72266676,19.7418188,31.46448555
B20016616,グルアー,13.1046195,20.5721628,33.6767823
B20016617,グルアー,13.60387168,21.38705425,34.99092594
B20016620,グルアー,15.77752097,19.1566968,34.93421776
B20016622,グルアー,13.94767348,18.47945878,32.42713226
B20016625,グルアー,23.82976847,21.20309553,45.032864
B20016626,グルアー,24.35634733,20.92680694,45.28315427
B20016654,グルアー,18.701793,24.63105762,43.33285063
B20016655,グルアー,17.92313955,21.04499941,38.96813896
B20016659,グルアー,12.68456336,19.97543802,32.66000138
B20016660,グルアー,46.76490633,25.51678099,72.28168733
B20016714,グルアー,12.75182443,20.79588055,33.54770498
B20016717,グルアー,13.6358246,22.10792207,35.74374666
B20016721,グルアー,14.14786782,22.34372033,36.49158815
B20016722,グルアー,17.02477574,19.67078582,36.69556157
B20016748,グルアー,117.5867553,35.52015584,153.1069111
B20016755,グルアー,30.72733595,29.8483552,60.57569115
B20016762,グルアー,12.86773104,19.08548136,31.9532124
B20016764,グルアー,9.821641685,19.10370674,28.92534843
B20016765,グルアー,57.44141233,25.17018232,82.61159464
B20016802,グルアー,8.676155413,19.90230585,28.57846126
B20016805,グルアー,22.43412335,21.85678947,44.29091282
B20016806,グルアー,17.17910345,20.59053198,37.76963542
B20016849,グルアー,20.63094664,17.98360121,38.61454785
B20016899,グルアー,55.60545445,33.19261354,88.79806799
B20016902,グルアー,117.0424554,34.76404112,151.8064966
B20016928,グルアー,38.48320172,26.848648,65.33184972
B20016931,グルアー,20.74087918,24.98879868,45.72967786
B20016956,グルアー,15.52472299,19.53358302,35.05830601
B20016957,グルアー,19.88085958,21.18443938,41.06529897
B20016961,グルアー,23.34917417,22.78892023,46.1380944
B20016967,グルアー,9.178096419,19.32703599,28.50513241
B20016971,グルアー,9.893636335,19.42950298,29.32313931
B20016977,グルアー,10.66997328,19.24930668,29.91927996
B20016979,グルアー,19.51572842,18.08336616,37.59909458
B20016983,グルアー,11.72679676,21.39327547,33.12007223
B20016988,グルアー,21.88515379,18.6044932,40.48964699
B20016991,グルアー,16.91574758,18.9885415,35.90428909
B20017002,グルアー,24.22880591,18.79838389,43.0271898
B20017003,グルアー,37.1263183,26.07122831,63.19754661
B20017016,グルアー,14.82811756,19.93688659,34.76500415
B20017039,グルアー,19.37306063,24.32245927,43.69551989
B20017061,グルアー,75.23139914,27.11296155,102.3443607
B20017063,グルアー,13.44099779,19.55131961,32.9923174
B20017065,グルアー,13.15495741,22.61346109,35.76841849
B20017113,グルアー,20.20643976,20.59641436,40.80285412
B20017121,グルアー,346.0631496,52.85475449,398.9179041
B20017143,グルアー,28.70135459,43.55711008,72.25846467
B20017188,グルアー,21.28180308,20.18775111,41.46955419
B20017189,グルアー,18.23715972,18.9720325,37.20919222
B20017205,グルアー,11.22018253,18.59633952,29.81652205
B20017253,グルアー,51.94560898,25.31166705,77.25727602
B20017256,グルアー,12.07024939,18.84662557,30.91687496
B20017258,グルアー,13.13191565,18.78882888,31.92074452
B20017298,グルアー,27.30771564,21.16322816,48.4709438
B20017301,グルアー,121.0819828,41.10126702,162.1832498
B20017338,グルアー,32.28468536,23.56865227,55.85333763
B20017339,グルアー,62.05714599,32.78940043,94.84654642
B20017340,グルアー,18.40769255,21.74031161,40.14800416
B20017345,グルアー,20.08271214,22.30443492,42.38714705
B20017347,グルアー,14.86964672,20.77733458,35.64698131
B20017427,グルアー,50.85797294,25.44694165,76.3049146
B20017429,グルアー,18.30976064,21.02684453,39.33660517
B20017430,グルアー,22.61078614,22.6588933,45.26967944
B20017431,グルアー,8.358325297,19.77775374,28.13607904
B20017432,グルアー,19.95127176,20.47803731,40.42930907
B20017434,グルアー,53.70803593,25.19879369,78.90682962
B20017435,グルアー,9.609259307,20.7883387,30.39759801
B20017436,グルアー,9.483017738,20.4273206,29.91033833
B20017437,グルアー,54.44092698,24.98009498,79.42102196
B20017487,グルアー,22.76737458,21.14492485,43.91229942
B20017495,グルアー,13.50323757,24.32724696,37.83048452
B20017560,グルアー,49.54507338,23.88547995,73.43055333
B20017586,グルアー,8.560022363,20.43157005,28.99159241
B20017587,グルアー,31.10604988,21.45433488,52.56038476
B20017588,グルアー,33.85997134,22.08042911,55.94040045
B20017589,グルアー,83.85813219,25.64274211,109.5008743
B20017591,グルアー,16.74235756,19.123641,35.86599856
B20017593,グルアー,12.59133872,19.40456623,31.99590495
B20017594,グルアー,13.69154846,20.57113803,34.26268649
B20017604,グルアー,14.10683884,20.98744527,35.09428411
B20017666,グルアー,21.62016242,26.56090226,48.18106468
B20017675,グルアー,53.89987605,25.12277643,79.02265248
B20017676,グルアー,32.66088011,22.19006264,54.85094275
B20017679,グルアー,16.42008468,19.47408999,35.89417467
B20017680,グルアー,11.44300347,19.08516507,30.52816854
B20017681,グルアー,22.31246498,20.49643475,42.80889973
B20017684,グルアー,8.984170049,21.06531383,30.04948388
B20017687,グルアー,10.40004118,18.76927826,29.16931943
B20017697,グルアー,28.42754724,27.38278153,55.81032877
B20017719,グルアー,17.21826436,19.93680076,37.15506512
B20017720,グルアー,61.56453639,25.27242238,86.83695877
B20017721,グルアー,58.83625432,25.35131773,84.18757205
B20017730,グルアー,34.93067026,21.4917803,56.42245055
B20017776,グルアー,20.1668569,23.02152484,43.18838174
B20017777,グルアー,12.14520131,21.87419747,34.01939879
B20017779,グルアー,13.6358246,22.10792207,35.74374666
B20017780,グルアー,9.982927603,21.58311679,31.56604439
B20017781,グルアー,9.75554491,20.58529917,30.34084408
B20017782,グルアー,13.39873249,20.54515808,33.94389057
B20017838,グルアー,10.03204816,19.42556569,29.45761384
B20017839,グルアー,10.82402905,19.27936196,30.10339101
B20017840,グルアー,18.13305642,20.5602192,38.69327561
B20017841,グルアー,17.40483912,19.2500603,36.65489942
B20017842,グルアー,12.68456336,20.08257775,32.76714111
B20017875,グルアー,13.17206476,19.12502947,32.29709423
B20017876,グルアー,21.41185533,22.71772312,44.12957845
B20017881,グルアー,55.36333647,25.92215358,81.28549005
B20017945,グルアー,11.72817909,18.76561052,30.49378961
B20017975,グルアー,17.06756434,19.77055249,36.83811684
B20017976,グルアー,16.61546951,19.6730237,36.2884932
B20017979,グルアー,8.988659838,20.08225495,29.07091479
B20017982,グルアー,16.53471408,20.47746267,37.01217675
B20017983,グルアー,17.08120099,20.55374484,37.63494584
B20017984,グルアー,58.2110237,30.57442153,88.78544522
B20018019,グルアー,20.65547446,19.80436525,40.45983971
B20018023,グルアー,26.44673515,19.89118374,46.33791889
B20018038,グルアー,7.980345628,19.60769454,27.58804016
B20018043,グルアー,12.20840294,19.09392042,31.30232337
B20018066,グルアー,9.614885833,19.10778213,28.72266797
B20018067,グルアー,30.54593695,22.24170226,52.78763921
B20018069,グルアー,55.07937207,24.60906103,79.6884331
B20018071,グルアー,9.177835182,19.73621208,28.91404727
B20018073,グルアー,44.61297195,25.02175027,69.63472222
B20018090,グルアー,9.973192271,20.40397674,30.37716901
B20018112,グルアー,18.33314299,20.59362944,38.92677243
B20018133,グルアー,78.82980346,31.47238043,110.3021839
B20018181,グルアー,18.76502287,19.07969278,37.84471565
B20018187,グルアー,17.75395472,20.80554696,38.55950167
B20018328,グルアー,50.37386956,28.43319443,78.80706398
B20018394,グルアー,33.9908813,22.8036231,56.7945044
B20018395,グルアー,25.24847716,23.51694877,48.76542593
B20018397,グルアー,10.31627326,19.14721673,29.46349
B20018398,グルアー,15.58793231,21.38312594,36.97105825
B20018399,グルアー,17.4424636,21.83297253,39.27543613
B20018401,グルアー,16.49972611,21.52232672,38.02205283
B20018402,グルアー,9.912490548,19.14357153,29.05606208
B20018403,グルアー,10.89140151,20.85534965,31.74675116
B20018445,グルアー,26.76890655,21.10065854,47.86956508
B20018500,グルアー,311.5472975,54.63576038,366.1830579
B20018501,グルアー,120.0303129,41.42021735,161.4505302
B20018502,グルアー,30.42655784,23.15442806,53.5809859
B20018505,グルアー,92.88429898,26.37757982,119.2618788
B20018507,グルアー,10.16507998,20.28374721,30.44882719
B20018569,グルアー,17.3758228,19.78287824,37.15870104
B20018610,グルアー,8.988659838,20.08225495,29.07091479
B20018613,グルアー,16.68042903,20.35228014,37.03270917
B20018622,グルアー,24.91815534,21.39433489,46.31249024
B20018665,グルアー,19.69501241,17.86814194,37.56315435
B20018675,グルアー,13.31994126,19.64095231,32.96089356
B20018677,グルアー,56.69555653,24.83932827,81.5348848
B20018678,グルアー,151.4645173,36.81910196,188.2836193
B20018679,グルアー,12.7745474,18.48823772,31.26278512
B20018714,グルアー,16.52576761,20.04628435,36.57205196
B20018717,グルアー,27.63743905,20.27630819,47.91374724
B20018745,グルアー,13.97537656,18.52841469,32.50379126
B20018746,グルアー,39.25312515,23.83793408,63.09105923
B20018749,グルアー,15.63059869,19.5229426,35.1535413
B20018756,グルアー,9.891520196,18.54805087,28.43957106
B20018757,グルアー,14.44531975,19.6362682,34.08158794
B20018758,グルアー,20.02213883,24.1027887,44.12492753
B20018770,グルアー,46.62464554,27.83745357,74.46209911
B20018775,グルアー,19.57758077,26.47944101,46.05702178
B20018777,グルアー,317.4598264,57.52972228,374.9895487
B20018778,グルアー,62.87959243,32.47024634,95.34983877
B20018789,グルアー,44.19592044,23.87123795,68.06715839
B20018803,グルアー,10.83609171,20.62746118,31.46355288
B20018806,グルアー,18.44815978,21.08315901,39.53131879
B20018827,グルアー,10.93933314,21.96786686,32.90720001
B20018831,グルアー,9.75554491,20.58529917,30.34084408
B20018832,グルアー,12.89774917,20.48114397,33.37889314
B20018834,グルアー,22.82337196,21.14606181,43.96943377
B20018835,グルアー,12.23247992,24.11217482,36.34465474
B20018862,グルアー,19.58248263,24.86534497,44.4478276
B20018914,グルアー,12.89774917,20.48114397,33.37889314
B20018915,グルアー,55.09064718,23.96691615,79.05756333
B20018925,グルアー,13.87158186,18.68451112,32.55609298
B20018926,グルアー,57.58786286,31.72791661,89.31577947
B20018927,グルアー,24.84945405,28.16907044,53.01852449
B20018940,グルアー,27.10582283,22.4206138,49.52643664
B20018975,グルアー,26.75234298,22.32190403,49.074247
B20018985,グルアー,14.47381059,21.63976897,36.11357956
B20018995,グルアー,46.97042868,25.42374825,72.39417694
B20018996,グルアー,14.17896491,20.8062054,34.98517031
B20019000,グルアー,14.17896491,20.8062054,34.98517031
B20019001,グルアー,15.57556018,21.28423301,36.85979319
B20019002,グルアー,17.35041599,20.98364185,38.33405784
B20019003,グルアー,21.55936946,20.96057039,42.51993985
B20019006,グルアー,12.67304888,21.72621887,34.39926775
B20019032,グルアー,17.49980892,20.12176368,37.6215726
B20019045,グルアー,10.50320588,19.3462985,29.84950439
B20019047,グルアー,13.05619062,19.39000699,32.4461976
B20019048,グルアー,9.008583122,19.05681732,28.06540044
B20019049,グルアー,15.909135,20.11471393,36.02384894
B20019050,グルアー,49.02949913,25.46086974,74.49036887
B20019051,グルアー,12.39254327,20.91963223,33.3121755
B20019053,グルアー,34.21936947,22.09285649,56.31222596
B20019054,グルアー,16.71974748,19.97190214,36.69164962
B20019056,グルアー,10.85229874,20.23491272,31.08721147
B20019059,グルアー,11.40569973,20.21354848,31.61924821
B20019089,グルアー,48.317466,28.37384615,76.69131215
B20019098,グルアー,69.93607136,39.61301277,109.5490841
B20019099,グルアー,77.01860005,40.16858178,117.1871818
B20019109,グルアー,14.19201062,19.59044974,33.78246036
B20019147,グルアー,13.51954509,19.63137707,33.15092216
B20019151,グルアー,16.56489053,19.17317041,35.73806094
B20019214,グルアー,12.61421421,18.88961812,31.50383233
B20019215,グルアー,117.0424554,34.76404112,151.8064966
B20019216,グルアー,14.31130616,20.9727878,35.28409395
B20019217,グルアー,31.59566774,23.50731358,55.10298132
B20019218,グルアー,11.05504252,21.01208879,32.0671313
B20019219,グルアー,12.93618439,21.2325078,34.16869219
B20019222,グルアー,54.52488913,25.58060906,80.10549819
B20019223,グルアー,12.76393634,19.24157778,32.00551413
B20019309,グルアー,57.44141233,25.17018232,82.61159464
B20019310,グルアー,9.246290111,19.51495159,28.7612417
B20019311,グルアー,32.6064929,24.6578259,57.2643188
B20019313,グルアー,11.87353766,17.4299853,29.30352297
B20019315,グルアー,17.41388136,17.83657072,35.25045208
B20019316,グルアー,18.75915998,17.83955916,36.59871914
B20019333,グルアー,42.41364048,33.4246152,75.83825569
B20019390,グルアー,49.28407831,23.17414829,72.4582266
B20019392,グルアー,9.484194366,19.96181874,29.4460131
B20019393,グルアー,17.95468416,18.8931869,36.84787106
B20019395,グルアー,10.33210516,17.66336954,27.9954747
B20019396,グルアー,56.20202691,24.2838043,80.48583121
B20019398,グルアー,18.90850469,19.42758773,38.33609242
B20019404,グルアー,127.8204186,39.69276981,167.5131884
B20019420,グルアー,60.06495409,24.46247892,84.52743301
B20019422,グルアー,37.13802468,23.59767967,60.73570434
B20019431,グルアー,28.92198268,27.85162703,56.77360972
B20019446,グルアー,14.3191565,17.6148973,31.9340538
B20019506,グルアー,22.80239497,21.3771559,44.17955087
B20019561,グルアー,71.91380641,31.75299794,103.6668044
B20019592,グルアー,10.93071828,19.92192677,30.85264505
B20019593,グルアー,22.27813998,20.58300988,42.86114986
B20019594,グルアー,60.65091351,28.63188713,89.28280064
B20019684,グルアー,11.97301021,19.24800813,31.22101833
B20019685,グルアー,22.09075227,20.91890845,43.00966072
B20019687,グルアー,12.76761432,18.40422552,31.17183984
B20019690,グルアー,17.38729237,20.68086263,38.068155
B20019691,グルアー,10.31419041,18.66730576,28.98149617
B20019693,グルアー,42.76280463,20.92395826,63.6867629
B20019709,グルアー,42.95415222,28.42904151,71.38319373
B20019712,グルアー,57.96951431,31.7675622,89.73707651
B20019713,グルアー,13.2177238,20.09885987,33.31658367
B20019717,グルアー,14.51890101,19.07276815,33.59166916
B20019741,グルアー,16.24061713,18.98681067,35.22742779
B20019744,グルアー,18.92044651,21.91324661,40.83369312
B20019778,グルアー,12.17070162,19.94129425,32.11199587
B20019780,グルアー,10.19019006,19.95795097,30.14814103
B20019815,グルアー,34.27689906,23.0307611,57.30766016
B20019850,グルアー,12.9203465,19.38060021,32.30094671
B20019852,グルアー,18.31065005,19.68733291,37.99798296
B20019880,グルアー,17.12234115,20.34967154,37.47201269
B20019935,グルアー,10.49460903,19.36821968,29.8628287
B20019936,グルアー,10.30567196,18.86470332,29.17037528
B20019937,グルアー,22.68722934,21.41775855,44.10498789
B20019939,グルアー,30.59911979,25.1769544,55.7760742
B20019944,グルアー,32.41828302,21.11800811,53.53629113
B20019945,グルアー,11.72817909,18.76561052,30.49378961
B20019946,グルアー,51.94560898,25.31166705,77.25727602
B20019987,グルアー,61.56453639,25.27242238,86.83695877
B20020004,グルアー,21.54982373,22.35126409,43.90108782
B20020033,グルアー,51.20309466,24.40406402,75.60715868
B20020034,グルアー,10.86475029,18.77141444,29.63616474
B20020035,グルアー,84.77335574,26.32607296,111.0994287
B20020038,グルアー,11.62196054,19.64027762,31.26223817
B20020042,グルアー,16.84585788,23.87209543,40.71795331
B20020043,グルアー,37.80483968,24.3594909,62.16433058
B20020044,グルアー,11.60456315,22.94506291,34.54962606
B20020049,グルアー,15.45688433,20.02954116,35.4864255
B20020052,グルアー,210.606124,41.47790341,252.0840274
B20020080,グルアー,19.79011743,19.31624353,39.10636096
B20020145,グルアー,11.8933733,22.45508333,34.34845662
B20020147,グルアー,42.14201185,25.3315843,67.47359615
B20020148,グルアー,11.69714086,19.06990811,30.76704897
B20020151,グルアー,8.466876924,20.76349073,29.23036765
B20020152,グルアー,9.594594919,19.68729734,29.28189226
B20020153,グルアー,20.32467336,21.96666833,42.29134169
B20020155,グルアー,10.3324686,20.81735454,31.14982314
B20020156,グルアー,23.34917417,22.78892023,46.1380944
B20020173,グルアー,23.0863792,22.24789582,45.33427502
B20020175,グルアー,9.618366611,20.55183517,30.17020178
B20020176,グルアー,12.03426978,20.36468854,32.39895832
B20020177,グルアー,35.68110066,30.410026,66.09112666
B20020219,グルアー,21.61842235,19.58343841,41.20186076
B20020220,グルアー,8.225239297,20.62834865,28.85358795
B20020223,グルアー,17.30395977,20.85959046,38.16355023
B20020224,グルアー,14.31130616,20.9727878,35.28409395
B20020229,グルアー,15.94600219,20.92508763,36.87108982
B20020237,グルアー,11.62196054,19.64027762,31.26223817
B20020240,グルアー,37.06446687,23.08931602,60.15378289
B20020299,グルアー,17.23216436,19.45670388,36.68886824
B20020432,グルアー,11.6481873,20.70963961,32.3578269
B20020433,グルアー,7.561829873,19.50284543,27.06467531
B20020435,グルアー,27.33590313,23.11856047,50.45446359
B20020436,グルアー,36.64406887,24.42318755,61.06725642
B20020437,グルアー,17.86120563,21.66402944,39.52523507
B20020444,グルアー,16.11288941,21.87600434,37.98889375
B20020445,グルアー,13.10006425,21.74929033,34.84935459
B20020544,グルアー,12.7745474,18.48823772,31.26278512
B20020545,グルアー,23.62508921,20.36593972,43.99102893
B20020546,グルアー,18.99406875,19.84188022,38.83594897
B20020552,グルアー,17.57779217,19.39738441,36.97517658
B20020572,グルアー,77.15542528,36.80175218,113.9571775
B20020573,グルアー,98.91145774,38.06654509,136.9780028
B20020582,グルアー,9.474980595,20.97364902,30.44862962
B20020584,グルアー,9.410779066,19.24844164,28.65922071
B20020585,グルアー,18.48517209,24.22590493,42.71107702
B20020593,グルアー,8.604925714,19.0241157,27.62904141
